ngram,freq_ron,freq_google,freq_google_norm,google_div_ron,google_norm_div_ron
thought done,0.0003304692663582,7.617239596443542e-12,1.1465521543121022e-06,2.304976701884016e-08,0.0034694668189487
thought bloody,0.0003304692663582,4.08527403277653e-12,6.14918263227817e-07,1.2362039223182854e-08,0.0018607426645275
thought alright,0.0003304692663582,1.46174594761133e-12,2.200230075568659e-07,4.4232432374722685e-09,0.0006657896208671
though like,0.0003304692663582,4.773084397019601e-10,7.184479533335716e-05,1.444335338538256e-06,0.2174023506787576
though know,0.0003304692663582,8.589513398969816e-12,1.2928994772173968e-06,2.5991867545284924e-08,0.0039123138180601
though heard,0.0003304692663582,2.326904459899857e-11,3.5024726314533416e-06,7.04121289565758e-08,0.0105984821827787
though hat,0.0003304692663582,1.567993059384001e-12,2.3601539605272877e-07,4.744746997696398e-09,0.0007141825884556
though days,0.0003304692663582,2.8636019567823088e-11,4.310313402999759e-06,8.66525952122402e-08,0.0130430083574784
thinks muggle,0.0003304692663582,0.0,0.0,0.0,0.0
thinks genius,0.0003304692663582,3.764435544176359e-13,5.666254327827151e-08,1.139118195667865e-09,0.00017146085596
thinks door,0.0003304692663582,0.0,0.0,0.0,0.0
thinking really,0.0003304692663582,1.1294538801628796e-10,1.700061765290319e-05,3.417727441373171e-07,0.0514438690176895
thinking harry,0.0003304692663582,5.733196670744114e-12,8.62964714541175e-07,1.7348653125673197e-08,0.0026113312262018
thinking destroyed,0.0003304692663582,1.0423624626252098e-12,1.5689711633266738e-07,3.1541888119041583e-09,0.0004747706740226
thinking anyway,0.0003304692663582,6.296131061925853e-11,9.476979871097763e-06,1.9052092593389285e-07,0.0286773410899443
think worrying,0.0003304692663582,7.099116281581305e-12,1.0685638758375762e-06,2.148192586806689e-08,0.0032334742882847
think winner,0.0003304692663582,0.0,0.0,0.0,0.0
think want,0.0003304692663582,1.725879590863479e-11,2.597805855958253e-06,5.222511641953342e-08,0.0078609605201303
think two,0.0003304692663582,5.147683977813859e-10,7.748329404310759e-05,1.5576891716866089e-06,0.2344644477744639
think try,0.0003304692663582,6.327801127635985e-12,9.52464987229362e-07,1.9147926212228155e-08,0.0028821590513563
think true,0.0003304692663582,7.47248205011757e-11,1.1247631486635904e-05,2.261173068365773e-07,0.0340353328785632
think three,0.0003304692663582,2.604428347800318e-10,3.920203500381119e-05,7.881000180444446e-07,0.1186253579215429
think tell,0.0003304692663582,1.0253795750562524e-11,1.543408403901698e-06,3.1027985941204896e-08,0.0046703538302069
think swan,0.0003304692663582,1.4012719036014568e-12,2.109204127701852e-07,4.240248780298376e-09,0.0006382451690426
think stuff,0.0003304692663582,1.926673532942029e-11,2.900042281566383e-06,5.8301141106830855e-08,0.0087755279440206
think someone,0.0003304692663582,2.7949333391477343e-09,0.0004206952926431,8.457468284261778e-06,1.2730239555381817
think reckoned,0.0003304692663582,0.0,0.0,0.0,0.0
think ought,0.0003304692663582,2.971787673398048e-10,4.473155289330194e-05,8.992629499703274e-07,0.1353576790551434
think oh,0.0003304692663582,6.251261257535993e-11,9.40944153226072e-06,1.8916316565305563e-07,0.0284729700766234
think mirror,0.0003304692663582,1.6683572449530609e-12,2.511222824415608e-07,5.0484490232284e-09,0.0007598960266682
think mental,0.0003304692663582,1.8387196790250208e-11,2.767653534420132e-06,5.5639657487301966e-08,0.008374919595156
think maybe,0.0003304692663582,4.39621927813708e-09,0.0006617219558814,1.330295953564396e-05,2.002370638497528
think madeye,0.0003304692663582,0.0,0.0,0.0,0.0
think love,0.0003304692663582,2.640409324699428e-10,3.974362314811992e-05,7.989878616541161e-07,0.1202642036462213
think knew,0.0003304692663582,1.2145926861715684e-11,1.82821328292198e-06,3.675357468355485e-08,0.0055321733941223
think keeping,0.0003304692663582,5.65787851583786e-11,8.516277739509252e-06,1.7120740388926848e-07,0.0257702564397572
think keepers,0.0003304692663582,0.0,0.0,0.0,0.0
think hermione,0.0003304692663582,3.2199346188649567e-12,4.846667782023596e-07,9.743522156686204e-09,0.0014666016708404
think grim,0.0003304692663582,2.442180837304113e-12,3.67598742927571e-07,7.390039213682886e-09,0.0011123537960989
think got,0.0003304692663582,6.299907412974299e-11,9.482664060724747e-06,1.9063519831661887e-07,0.0286945414477555
think going,0.0003304692663582,2.0517682915417655e-10,3.088335774438324e-05,6.208650850205923e-07,0.0934530405345118
think go,0.0003304692663582,4.163555803518107e-11,6.267012893163002e-06,1.2598919861446886e-07,0.0189639810147128
think george,0.0003304692663582,2.3892452688913306e-10,3.5963084468373107e-05,7.229856183665796e-07,0.1088242936013064
think ever,0.0003304692663582,8.776763366125571e-11,1.3210844713375162e-05,2.655848594589828e-07,0.0399760161026767
think dumbledore,0.0003304692663582,1.928616646505049e-12,2.9029670694945375e-07,5.8359939723247865e-09,0.0008784378352291
think damage,0.0003304692663582,3.625735015537345e-12,5.457481336113016e-07,1.097147415701696e-08,0.0016514338523079
think chamber,0.0003304692663582,9.27308582806237e-13,1.395791270403258e-07,2.806035771571916e-09,0.000422366438424
think brilliant,0.0003304692663582,2.5334786999575386e-12,3.813409601420917e-07,7.666306546072176e-09,0.00115393774539
think bad,0.0003304692663582,1.789243369238399e-10,2.693181451909101e-05,5.414250435315867e-07,0.0814956707347764
think anything,0.0003304692663582,3.4182170861437757e-09,0.0005145123918452,1.0343524902671964e-05,1.5569144977238891
things look,0.0003304692663582,2.3181785424326088e-09,0.0003489338320337,7.014808269401683e-06,1.0558737757341938
things get,0.0003304692663582,6.300723809318301e-09,0.0009483892906128,1.9065990246998835e-05,2.869825993394833
things bit,0.0003304692663582,1.3401343397162412e-11,2.017179445145305e-06,4.0552465119816983e-08,0.0061039850010102
thing right,0.0003304692663582,1.2502030215282434e-09,0.0001881814205148,3.783114343144793e-06,0.5694369784779849
thing really,0.0003304692663582,7.332037754221371e-10,0.0001103623376442,2.21867462442758e-06,0.3339564337115952
thing name,0.0003304692663582,4.852872138461501e-12,7.304576591698723e-07,1.4684791090985778e-08,0.0022103648766482
thing like,0.0003304692663582,6.034554818456169e-09,0.0009083253506487,1.8260562880649952e-05,2.748592511063465
thing kept,0.0003304692663582,1.8574001735214743e-10,2.795771543493293e-05,5.620492925076469e-07,0.0846000469061143
thing hermione,0.0003304692663582,4.7555831824283e-13,7.158136584504092e-08,1.4390394710029283e-09,0.0002166052130471
thing got,0.0003304692663582,3.0525633969725636e-10,4.594739465208975e-05,9.23705683923978e-07,0.1390368162172356
thing bloke,0.0003304692663582,0.0,0.0,0.0,0.0
thing bad,0.0003304692663582,7.479224617203965e-11,1.1257780445088134e-05,2.2632133691661165e-07,0.0340660436268396
thing affects,0.0003304692663582,3.7485299594894433e-11,5.642313132125637e-06,1.134305165741604e-07,0.0170736395378136
thin air,0.0003304692663582,6.884451131496305e-09,0.0010362523294867,2.083234912390963e-05,3.1356995490272364
thieves like,0.0003304692663582,1.1594993940464231e-10,1.7452864798794138e-05,3.508645166384781e-07,0.0528123688811556
thief dung,0.0003304692663582,0.0,0.0,0.0,0.0
thick heads,0.0003304692663582,6.907767405840042e-11,1.0397619111719543e-05,2.090290417007379e-07,0.031463195432066
thick get,0.0003304692663582,4.181263533986886e-13,6.293666691116837e-08,1.2652503453845415e-09,0.0001904463540732
thats broomstick,0.0003304692663582,0.0,0.0,0.0,0.0
thanks supposed,0.0003304692663582,0.0,0.0,0.0,0.0
thanks sir,0.0003304692663582,3.1295126349213685e-11,4.710563988549515e-06,9.469905233272885e-08,0.014254166629352
thanks set,0.0003304692663582,8.615557394520707e-13,1.2968196373787905e-07,2.6070676675821924e-09,0.0003924176222708
thanks reckon,0.0003304692663582,0.0,0.0,0.0,0.0
thanks loads,0.0003304692663582,2.070990546486616e-11,3.117269245072547e-06,6.266817393669044e-08,0.0094328567355903
thanks flying,0.0003304692663582,0.0,0.0,0.0,0.0
thanks always,0.0003304692663582,1.221672052359193e-10,1.838869193702803e-05,3.696779630439239e-07,0.0556441818014516
thank nigel,0.0003304692663582,2.1446085739031315e-11,3.2280796073591986e-06,6.48958554463144e-08,0.0097681688918697
tessie smell,0.0003304692663582,0.0,0.0,0.0,0.0
tessie murder,0.0003304692663582,0.0,0.0,0.0,0.0
terrifying room,0.0003304692663582,2.575137750475079e-12,3.876115091398919e-07,7.792366832938265e-09,0.0011729124266574
terrible singer,0.0003304692663582,2.135161062862453e-11,3.213859148622893e-06,6.460997376222343e-08,0.0097251377837337
ten times,0.0003304692663582,2.1431249380011682e-08,0.0032258464283734,6.485096062392098e-05,9.76141129225894
ten inches,0.0003304692663582,2.2867697542970084e-09,0.0003442061595947,6.919765276503348e-06,1.0415678389338423
tells come,0.0003304692663582,1.4711878938992062e-12,2.2144421582006905e-07,4.4518145669393855e-09,0.0006700901970715
telling witch,0.0003304692663582,1.6592736008235194e-12,2.497550060661934e-07,5.020961916092405e-09,0.0007557586483563
telling spooky,0.0003304692663582,5.103790554816403e-12,7.682260721475363e-07,1.5444070218875777e-08,0.0023246520943186
telling mean,0.0003304692663582,1.870768162257064e-12,2.815893132278246e-07,5.660944458990366e-09,0.0008520892618274
telling everyone,0.0003304692663582,1.7134283297108215e-09,0.0002579064131849,5.184834125705396e-06,0.7804248062978058
tell tell,0.0003304692663582,8.032548741140462e-11,1.2090647730276924e-05,2.430649249069315e-07,0.0365863000318211
tell starting,0.0003304692663582,0.0,0.0,0.0,0.0
tell something,0.0003304692663582,1.0788949733561302e-09,0.0001623960150282,3.264736189375934e-06,0.491410341475584
tell seamus,0.0003304692663582,5.078542583672617e-12,7.644257301285674e-07,1.5367669858194674e-08,0.0023131522593692
tell said,0.0003304692663582,3.244467871409735e-11,4.883595402851793e-06,9.81775977888671e-08,0.0147777596890308
tell one,0.0003304692663582,2.324967920861031e-09,0.0003499557739544,7.035352928526091e-06,1.058966171986203
tell mean,0.0003304692663582,5.079857120588884e-12,7.646235951312612e-07,1.53716476469033e-08,0.0023137509988673
tell kids,0.0003304692663582,1.6384585074158011e-10,2.4662190385946092e-05,4.957975443440644e-07,0.0746277881078793
tell hermione,0.0003304692663582,2.824637826528072e-12,4.251664325577078e-07,8.547354063074686e-09,0.0012865536249197
tell gone,0.0003304692663582,8.818336014061316e-13,1.3273420149591504e-07,2.668428477855185e-09,0.0004016536937266
tell destroy,0.0003304692663582,0.0,0.0,0.0,0.0
tell broke,0.0003304692663582,8.341642599271306e-13,1.2555897935994522e-07,2.524181050539716e-09,0.0003799414715432
tell bloody,0.0003304692663582,3.25781373147055e-12,4.903683683402951e-07,9.858144351430741e-09,0.0014838546825978
teeth tonight,0.0003304692663582,9.194330071659667e-12,1.3839368996663637e-06,2.7822042796844574e-08,0.0041877930583907
tears harry,0.0003304692663582,5.201122569668352e-13,7.82876554110076e-08,1.5738596895817802e-09,0.0002368984452737
teams must,0.0003304692663582,7.33052550774518e-10,0.000110339575206,2.2182170186438843e-06,0.3338875545736242
team harry,0.0003304692663582,3.6661131042874506e-12,5.518258713609523e-07,1.1093658253574793e-08,0.0016698250867383
team beaters,0.0003304692663582,0.0,0.0,0.0,0.0
teacher go,0.0003304692663582,3.8464698931423936e-11,5.789732995320441e-06,1.1639417896649896e-07,0.0175197320438411
teach much,0.0003304692663582,7.639778906888044e-11,1.1499447868556445e-05,2.311797097224523e-07,0.0347973292502548
tea yesterday,0.0003304692663582,3.550447870781449e-11,5.344158606902578e-06,1.0743655256985601e-07,0.0161714239444886
tea nooooocococoo,0.0003304692663582,0.0,0.0,0.0,0.0
tea knew,0.0003304692663582,1.9060555026513484e-12,2.8690078802611e-07,5.767723951023481e-09,0.000868161784567
tea cozy,0.0003304692663582,9.23258225282736e-11,1.3896946443414074e-05,2.793779389705802e-07,0.0420521599377746
tattoo hey,0.0003304692663582,0.0,0.0,0.0,0.0
talks sleep,0.0003304692663582,0.0,0.0,0.0,0.0
talking stand,0.0003304692663582,8.76361394448281e-13,1.3191052113284828e-07,2.6518695796007287e-09,0.000399161236948
talking romilda,0.0003304692663582,0.0,0.0,0.0,0.0
talking ministry,0.0003304692663582,0.0,0.0,0.0,0.0
talking heard,0.0003304692663582,1.6761499920691986e-12,2.5229525210870745e-07,5.072029876001835e-09,0.000763445432881
taking hard,0.0003304692663582,7.212815684590136e-11,1.0856779883468691e-05,2.182598026157165e-07,0.0328526159273791
taking hang,0.0003304692663582,0.0,0.0,0.0,0.0
taken bleeding,0.0003304692663582,1.032519970432469e-12,1.5541561762378384e-07,3.1244054305289213e-09,0.0004702876589296
take years,0.0003304692663582,4.618239993414179e-09,0.0006951406669748,1.397479422007252e-05,2.103495658266212
take upstairs,0.0003304692663582,4.542545191383897e-11,6.837470331999279e-06,1.3745741749128865e-07,0.0206901852246316
take potions,0.0003304692663582,2.4099699679239457e-12,3.627503406668178e-07,7.292569122938493e-09,0.0010976825308578
take needed,0.0003304692663582,6.896786863572323e-11,1.0381091123813732e-05,2.0869677049171665e-07,0.031413181740663
take look,0.0003304692663582,4.1734048191508705e-11,6.281837699378723e-06,1.2628722982751636e-07,0.0190088408783216
take inside,0.0003304692663582,5.856263545806997e-11,8.814888254006639e-06,1.7721053489613517e-07,0.0266738518566264
take free,0.0003304692663582,3.7268325432916094e-10,5.609654031713136e-05,1.1277395276001389e-06,0.1697481309996542
take c,0.0003304692663582,2.082056095191795e-10,3.133925185253938e-05,6.300301744050918e-07,0.0948325761057923
take bit,0.0003304692663582,5.257026671912498e-12,7.912912781123034e-07,1.59077627092086e-08,0.002394447407568
take bishop,0.0003304692663582,7.858011502199134e-12,1.1827933075207784e-06,2.3778342805656645e-08,0.0035791325485581
taboo know,0.0003304692663582,0.0,0.0,0.0,0.0
ta tell,0.0003304692663582,8.827471705344371e-11,1.3287171255079387e-05,2.6711929380374385e-07,0.0402069802178737
sword sure,0.0003304692663582,7.403754751005925e-13,1.114418268230356e-07,2.2403761876545875e-09,0.0003372229679665
sword stolen,0.0003304692663582,4.603651125039096e-12,6.929447404515591e-07,1.3930648304369517e-08,0.0020968507846066
sweetshop brilliant,0.0003304692663582,0.0,0.0,0.0,0.0
sweared got,0.0003304692663582,0.0,0.0,0.0,0.0
swan blimey,0.0003304692663582,0.0,0.0,0.0,0.0
surprise going,0.0003304692663582,1.6027841761032597e-11,2.4125217892142235e-06,4.8500249168888855e-08,0.0073002909341628
sure snape,0.0003304692663582,0.0,0.0,0.0,0.0
sure oh,0.0003304692663582,2.417857036391409e-12,3.639375076487778e-07,7.316435392121036e-09,0.0011012748981452
sure jealous,0.0003304692663582,9.373299286267637e-13,1.410875469205402e-07,2.8363603640248324e-09,0.0004269309169815
sure heard,0.0003304692663582,2.9897390291699046e-11,4.500175793769434e-06,9.04695030226892e-08,0.0136175319519474
sure hear,0.0003304692663582,1.6103929869817942e-11,2.423974623793052e-06,4.873049178607333e-08,0.0073349472115984
sure except,0.0003304692663582,2.370817481200013e-11,3.568570813789045e-06,7.174093698111862e-08,0.0107984952825265
sure enough,0.0003304692663582,1.874289255662613e-08,0.0028211931063417,5.671599287635558e-05,8.536930339790883
sure dunno,0.0003304692663582,5.932862390686139e-13,8.930185363283603e-08,1.7952841594217815e-09,0.0002702274090929
sure come,0.0003304692663582,8.085692898485219e-11,1.217064068221345e-05,2.44673067108184e-07,0.0368283587043811
sure camera,0.0003304692663582,2.555080408973116e-12,3.845924642723015e-07,7.731673317553318e-09,0.001163776796888
sure along,0.0003304692663582,7.693156514962341e-12,1.157979221214016e-06,2.3279491614278065e-08,0.0035040451233939
supposed stroke,0.0003304692663582,8.660553492114857e-13,1.303592481002654e-07,2.620683486714184e-09,0.0003944670847514
supposed say,0.0003304692663582,2.427567070328477e-12,3.653990686497193e-07,7.3458179548146105e-09,0.0011056975817341
supposed mad,0.0003304692663582,6.934045558400192e-12,1.0437173168077766e-06,2.0982421859720803e-08,0.0031582886006606
supposed destroy,0.0003304692663582,0.0,0.0,0.0,0.0
supposed back,0.0003304692663582,4.129444409345286e-12,6.215668187538016e-07,1.2495698782679921e-08,0.0018808611935491
suppose mad,0.0003304692663582,1.156127794670411e-12,1.740211525259569e-07,3.498442706672967e-09,0.0005265880075435
suppose bit,0.0003304692663582,2.741136880668504e-13,4.125978126330981e-08,8.29468020090361e-10,0.0001248520981027
sunshine daises,0.0003304692663582,0.0,0.0,0.0,0.0
sun happiness,0.0003304692663582,1.195503107942673e-12,1.799479518195099e-07,3.617592404634841e-09,0.0005445225022058
sun aghhhemm,0.0003304692663582,0.0,0.0,0.0,0.0
suffering could,0.0003304692663582,2.8941625873306474e-10,4.3563134747431945e-05,8.757735989263299e-07,0.1318220457457405
suffer gon,0.0003304692663582,0.0,0.0,0.0,0.0
stupify wondering,0.0003304692663582,0.0,0.0,0.0,0.0
stupid probably,0.0003304692663582,2.313014334906648e-12,3.481565119574544e-07,6.999181377428123e-09,0.0010535216051833
stupid friend,0.0003304692663582,3.1850619664107435e-11,4.794177225186416e-06,9.637997510359749e-08,0.0145071802834153
stupid fat,0.0003304692663582,3.0441061197571584e-11,4.582009513251752e-06,9.211465118385961e-08,0.013865160787101
stumps e,0.0003304692663582,1.0003889320216285e-13,1.5057923157555788e-08,3.0271769082977105e-10,4.556527547476777e-05
stuff well,0.0003304692663582,3.200224339696947e-11,4.81699973396492e-06,9.683878851923802e-08,0.0145762411949791
stuff turn,0.0003304692663582,3.211568567291009e-12,4.834075143530678e-07,9.718206484623436e-09,0.0014627911384325
stuff thinking,0.0003304692663582,3.482415525506618e-12,5.241755851875439e-07,1.0537789380183941e-08,0.0015861553207776
stuff stuff,0.0003304692663582,2.878653781755284e-11,4.332969513695228e-06,8.710806343592245e-08,0.0131115657484428
stuff like,0.0003304692663582,7.555063406344028e-09,0.0011371933513227,2.286162186759901e-05,3.441147081103056
stuff hot,0.0003304692663582,7.973985975604586e-12,1.200249865194285e-06,2.412928156218157e-08,0.0036319560920782
studying dragons,0.0003304692663582,2.0530088021446257e-12,3.090202999548087e-07,6.212404635290177e-09,0.0009350954276633
study game,0.0003304692663582,1.913389619723821e-11,2.880047243829691e-06,5.789916989284785e-08,0.0087150229598294
strong trouble,0.0003304692663582,9.943217054944476e-13,1.4966598845679258e-07,3.0088174808264596e-09,0.0004528892810702
stroke hagrid,0.0003304692663582,0.0,0.0,0.0,0.0
streets get,0.0003304692663582,3.946085305138271e-11,5.939674800065412e-06,1.1940854133349446e-07,0.0179734559449994
strapping guy,0.0003304692663582,1.4354379807806389e-11,2.1606311425649195e-06,4.34363532984259e-08,0.006538069837402
strange mate,0.0003304692663582,1.8265324675918093e-12,2.749309259769339e-07,5.527087246933295e-09,0.0008319409820062
straight sirius,0.0003304692663582,0.0,0.0,0.0,0.0
straight right,0.0003304692663582,3.85936694681992e-10,5.809145729410033e-05,1.1678444381078094e-06,0.1757847497719628
story nice,0.0003304692663582,1.129264979245402e-12,1.699777430327314e-07,3.417155827196883e-09,0.000514352650417
stories famous,0.0003304692663582,2.807472761033647e-12,4.2258273506830107e-07,8.495412574888554e-09,0.0012787353563167
stopping chemical,0.0003304692663582,2.355643394693303e-12,3.5457306741903e-07,7.128176912342553e-09,0.00107293810201
stop thinking,0.0003304692663582,7.797183245075238e-09,0.001173637396332,2.359427649959972e-05,3.5514267613010317
stop snape,0.0003304692663582,0.0,0.0,0.0,0.0
stop raining,0.0003304692663582,1.3244538880785449e-10,1.9935771212612287e-05,4.007797465326026e-07,0.06032564368937
stolen yeah,0.0003304692663582,0.0,0.0,0.0,0.0
still two,0.0003304692663582,1.4771008148636806e-09,0.0002223342327591,4.469707065777887e-06,0.6727833883293347
still think,0.0003304692663582,9.220794325998534e-09,0.0013879203174701,2.7902123630473987e-05,4.199846880665162
still still,0.0003304692663582,1.2465029323417952e-10,1.8762448054018367e-05,3.7719178732666e-07,0.0567751678114645
still mission,0.0003304692663582,5.589581542095081e-12,8.413476663888183e-07,1.6914073746381182e-08,0.0025459180384927
still misfits,0.0003304692663582,2.510597801962793e-13,3.7789691160504446e-08,7.59706894874007e-10,0.0001143516054516
still luck,0.0003304692663582,3.449199182591882e-12,5.191758383573351e-07,1.0437276726523942e-08,0.0015710260868694
still kill,0.0003304692663582,2.536488664058144e-10,3.817940220131615e-05,7.67541469744061e-07,0.1155308710611927
still got,0.0003304692663582,7.318441340273925e-09,0.0011015768348438,2.214560349567082e-05,3.333371502237897
stepped told,0.0003304692663582,0.0,0.0,0.0,0.0
step closer,0.0003304692663582,6.336910997625041e-09,0.0009538362111391,1.917549267881504e-05,2.886308374907409
staying coming,0.0003304692663582,0.0,0.0,0.0,0.0
stay mad,0.0003304692663582,4.805699006673371e-10,7.233571268585894e-05,1.454204519419488e-06,0.2188878665874281
starting freak,0.0003304692663582,0.0,0.0,0.0,0.0
start snape,0.0003304692663582,0.0,0.0,0.0,0.0
stan shunpike,0.0003304692663582,4.552070871016106e-12,6.85180845063834e-07,1.3774566455695932e-08,0.0020733572371633
staircase moves,0.0003304692663582,1.3176035923451046e-12,1.983266008906934e-07,3.9870684704366335e-09,0.0006001362942952
sss like,0.0003304692663582,0.0,0.0,0.0,0.0
squirrel poo,0.0003304692663582,7.346717387004082e-13,1.1058329648872485e-07,2.2231166813076284e-09,0.0003346250551749
squeezes ron,0.0003304692663582,0.0,0.0,0.0,0.0
square hermione,0.0003304692663582,0.0,0.0,0.0,0.0
spy us,0.0003304692663582,1.82370838915598e-11,2.745058437442497e-06,5.5185415855864745e-08,0.0083065468317017
spot sure,0.0003304692663582,1.9281340190281555e-12,2.9022406152897613e-07,5.834533541579705e-09,0.0008782180101867
spooky knows,0.0003304692663582,0.0,0.0,0.0,0.0
spoil fun,0.0003304692663582,2.133275420408433e-12,3.211020866604131e-07,6.4552914221564785e-09,0.0009716549142344
spit expect,0.0003304692663582,0.0,0.0,0.0,0.0
spinach liver,0.0003304692663582,2.682126519118698e-13,4.03715532339164e-08,8.116114846853884e-10,0.0001221643200858
spiders want,0.0003304692663582,2.7984654639071203e-12,4.212269504964504e-07,8.468156493783682e-09,0.0012746327522023
spiders mad,0.0003304692663582,0.0,0.0,0.0,0.0
spiders hagrid,0.0003304692663582,0.0,0.0,0.0,0.0
spend day,0.0003304692663582,8.857260219721388e-11,1.3332009132239866e-05,2.680206942487925e-07,0.0403426596341613
spells trace,0.0003304692663582,0.0,0.0,0.0,0.0
spells hermione,0.0003304692663582,0.0,0.0,0.0,0.0
spell turn,0.0003304692663582,1.3636913270980079e-12,2.0526375849211346e-07,4.126529955798931e-09,0.0006211281331971
spell besides,0.0003304692663582,3.435378300944848e-13,5.170955097256483e-08,1.0395454738660011e-09,0.0001564731012429
special reckon,0.0003304692663582,0.0,0.0,0.0,0.0
speak right,0.0003304692663582,2.632267373912459e-10,3.96210699436827e-05,7.965241073459792e-07,0.1198933576495942
speak english,0.0003304692663582,1.38979927929691e-08,0.0020919354545224,4.205532619152815e-05,6.33019668538559
soul horcruxes,0.0003304692663582,0.0,0.0,0.0,0.0
sorting hat,0.0003304692663582,5.788615750611337e-11,8.713064326409216e-06,1.751635126135143e-07,0.0263657326517165
sort wonky,0.0003304692663582,0.0,0.0,0.0,0.0
sort went,0.0003304692663582,1.735443176102746e-11,2.612201030378326e-06,5.251451050887365e-08,0.0079045203179255
sort slipped,0.0003304692663582,3.2562975485957533e-13,4.9014015144893714e-08,9.853556382051604e-10,0.0001483164098284
sort right,0.0003304692663582,1.4370919297976246e-11,2.1631206780252885e-06,4.3486401795679896e-08,0.006545603171705
sort priorities,0.0003304692663582,2.8182820359070848e-12,4.242097545726473e-07,8.528121440655579e-09,0.0012836587173369
sort lost,0.0003304692663582,2.2472112371338e-12,3.3825178432526935e-07,6.800061203567468e-09,0.0010235498993683
sort blew,0.0003304692663582,2.844555865629403e-13,4.281645095319395e-08,8.607626049395318e-10,0.0001295625805843
sorry wait,0.0003304692663582,0.0,0.0,0.0,0.0
sorry sorry,0.0003304692663582,9.803159833738535e-11,1.4755783750962254e-05,2.9664361656895386e-07,0.0446510016304156
sorry mate,0.0003304692663582,1.0341541123251775e-10,1.5566158978782236e-05,3.129350343896259e-07,0.0471031970697991
sorry left,0.0003304692663582,1.008652194621154e-12,1.5182302355757148e-07,3.052181540923877e-09,0.0004594164692852
sorry harry,0.0003304692663582,1.055238486007644e-11,1.5883522424711393e-06,3.193151658659408e-08,0.004806353885718
somewhere think,0.0003304692663582,1.2438418960103362e-12,1.872239395174277e-07,3.763865577327604e-09,0.0005665396409797
somewhere safe,0.0003304692663582,1.3446024875202275e-09,0.0002023904932017,4.0687671272365625e-06,0.6124336324283981
sometimes know,0.0003304692663582,1.3349097193921798e-10,2.0093153106223316e-05,4.039436810881087e-07,0.060801881299437
something worthwhile,0.0003304692663582,1.3562468590615636e-09,0.000204143212032,4.104002995520648e-06,0.6177373596091789
something tells,0.0003304692663582,1.6460985622466686e-09,0.0002477718901785,4.9810942493588525e-06,0.7497577396804609
something snaps,0.0003304692663582,6.3436145288726e-11,9.548452312830356e-06,1.919577756437016e-07,0.0288936166986271
something running,0.0003304692663582,9.566394244127075e-11,1.4399402553549557e-05,2.894790898273104e-07,0.0435725921270447
something right,0.0003304692663582,2.643497442842354e-09,0.0003979010571525,7.999223262041657e-06,1.2040485989438343
something reckoned,0.0003304692663582,8.943771416894219e-13,1.3462226382511136e-07,2.706385230752426e-09,0.0004073669703348
something parseltongue,0.0003304692663582,0.0,0.0,0.0,0.0
something mum,0.0003304692663582,1.5952275286366524e-11,2.401147471362569e-06,4.82715850165493e-08,0.0072658722483437
something moving,0.0003304692663582,1.0411214456065194e-09,0.0001567103175956,3.150433494405601e-06,0.4742054210444212
something ginny,0.0003304692663582,2.869230029386002e-12,4.318784816674868e-07,8.682290068922796e-09,0.0013068642855259
something felt,0.0003304692663582,4.931812314117113e-10,7.423397888198279e-05,1.4923664062519675e-06,0.2246320200968994
something exactly,0.0003304692663582,9.048801301657115e-11,1.3620318088984795e-05,2.7381672738816813e-07,0.0412150825372715
something else,0.0003304692663582,1.0299877768967952e-07,0.0155034470107455,0.0003116743012889,46.91343065452013
something completely,0.0003304692663582,2.681795454180095e-09,0.0004036657002164,8.115113044349671e-06,1.22149240885498
something burst,0.0003304692663582,6.168040250114926e-11,9.28417669828176e-06,1.866448979684939e-07,0.028093918689003
someone would,0.0003304692663582,1.1694549625060646e-08,0.0017602716701445,3.5387707165436586e-05,5.32658207385795
someone tell,0.0003304692663582,6.644259410405065e-10,0.0001000098506073,2.010552897588748e-06,0.3026298079379186
someone say,0.0003304692663582,1.9941776122841874e-09,0.000300164988707,6.034381454772476e-06,0.9082992558276238
someone coming,0.0003304692663582,1.5323711478262615e-09,0.0002306535613723,4.636955093322671e-06,0.6979576767126822
somebody meeting,0.0003304692663582,4.065461086665288e-12,6.119360049228897e-07,1.2302085248250228e-08,0.0018517183508968
snogging talking,0.0003304692663582,0.0,0.0,0.0,0.0
snogging believe,0.0003304692663582,0.0,0.0,0.0,0.0
snog lips,0.0003304692663582,0.0,0.0,0.0,0.0
snatchers slip,0.0003304692663582,0.0,0.0,0.0,0.0
snatchers one,0.0003304692663582,0.0,0.0,0.0,0.0
snatchers hunt,0.0003304692663582,0.0,0.0,0.0,0.0
snatcher weeks,0.0003304692663582,0.0,0.0,0.0,0.0
snaps got,0.0003304692663582,0.0,0.0,0.0,0.0
snape think,0.0003304692663582,0.0,0.0,0.0,0.0
snape said,0.0003304692663582,8.033244864981345e-12,1.209169554068032e-06,2.4308598961435666e-08,0.0036589470706101
snape report,0.0003304692663582,0.0,0.0,0.0,0.0
snape headmaster,0.0003304692663582,0.0,0.0,0.0,0.0
snape harry,0.0003304692663582,0.0,0.0,0.0,0.0
snape catch,0.0003304692663582,0.0,0.0,0.0,0.0
snake someone,0.0003304692663582,1.0949129077438733e-12,1.648070455528267e-07,3.313206458833248e-09,0.0004987061198428
