ngram,freq_ron,freq_google,freq_google_norm,google_div_ron,google_norm_div_ron
trouble,0.000660720185001651,4.108454859501113e-07,0.00042782347740586633,0.0006218146429854942,0.6475108330537794
tried,0.000660720185001651,8.878823882609832e-07,0.0009245736995133134,0.0013438099946329997,1.3993422942134015
trick,0.000660720185001651,8.471865047182192e-08,8.8219607822071e-05,0.00012822167748910264,0.13352037643870462
trials,0.000660720185001651,2.456473297767856e-07,0.000255798587144101,0.0003717872336171655,0.38715116164259733
trace,0.000660720185001651,2.2081742904555585e-07,0.00022994260274667932,0.0003342071788604492,0.3480181292570996
tonight,0.000660720185001651,2.148875305433901e-07,0.0002237676540503501,0.0003252322774774213,0.33867234440520533
tom,0.000660720185001651,3.6298606824261456e-07,0.0003779862923558949,0.0005493794142851978,0.5720822534806476
thick,0.000660720185001651,3.67633929354793e-07,0.0003828262240857354,0.0005564139520784799,0.5794074901537613
tessie,0.000660720185001651,1.8376455159545645e-09,1.913585330156081e-06,2.7812764883972366e-06,0.0028962113971912323
ten,0.000660720185001651,9.454273814896392e-07,0.0009844967118191371,0.0014309043418845708,1.4900357733382659
team,0.000660720185001651,9.320947508435605e-07,0.0009706131166451937,0.0014107254054017305,1.4690229520425024
tap,0.000660720185001651,1.1399933104555997e-07,0.00011871029839129426,0.00017253798753745522,0.1796680366152241
taking,0.000660720185001651,1.335569297587e-06,0.001390761054338477,0.0020213841318979272,2.1049168557412874
sword,0.000660720185001651,1.7728973292244675e-07,0.0001846161455853229,0.0002683280107781235,0.27941653634338653
suppose,0.000660720185001651,3.981140398645082e-07,0.000414565910454262,0.0006025455993349339,0.6274455054725263
sun,0.000660720185001651,7.412007097943139e-07,0.0007718304714644117,0.0011218072742736954,1.1681654185613886
straight,0.000660720185001651,5.043499013285082e-07,0.0005251919176297561,0.0007633335756606981,0.7948779673326368
stand,0.000660720185001651,7.301218968183412e-07,0.0007602938318882247,0.0011050394908345609,1.1507047145628295
spells,0.000660720185001651,3.2962291312551026e-08,3.432444209527755e-05,4.988842790154604e-05,0.05195004311120263
spell,0.000660720185001651,9.856443530310796e-08,0.00010263756303030585,0.00014917727283125407,0.1553419516463681
speak,0.000660720185001651,7.39334641954093e-07,0.000769887289271154,0.001118982980597521,1.165224412311893
somewhere,0.000660720185001651,2.698174741717305e-07,0.00028096755109300236,0.0004083687471589146,0.4252443885792596
snogging,0.000660720185001651,4.0705835588143446e-10,4.2387984601455936e-07,6.160828216265518e-07,0.0006415421469430363
smash,0.000660720185001651,1.7821538658265485e-08,1.8558005143637023e-05,2.6972898759284845e-05,0.028087540784894668
slughorn,0.000660720185001651,8.85009997320394e-11,9.215826084031602e-08,1.339462630944418e-07,0.00013948152778181847
six,0.000660720185001651,1.303747908616e-06,0.0013576246618234793,0.0019732224596903185,2.054764925669838
sister,0.000660720185001651,5.175438067359961e-07,0.0005389310548115651,0.0007833025514949311,0.8156721514573048
side,0.000660720185001651,2.248414659947e-06,0.002341329310809709,0.0034029755878297887,3.5436019119104993
shrieking,0.000660720185001651,9.257755391245756e-09,9.640327665512212e-06,1.401161278465047e-05,0.01459063592175275
shop,0.000660720185001651,3.3171060818470255e-07,0.00034541838900288357,0.0005020440054875479,0.5227907317558649
shack,0.000660720185001651,2.000065854391137e-08,2.082717610703542e-05,3.0270996706209896e-05,0.03152193103799815
set,0.000660720185001651,3.4617020843800003e-06,0.003604755252592514,0.005239286104709137,5.4557970747987765
serves,0.000660720185001651,2.65768447898871e-07,0.00027675120076325134,0.00040224054589494177,0.4188629423551814
sent,0.000660720185001651,9.154303892095024e-07,0.0009532601083079003,0.0013855038940685837,1.4427591739240089
seems,0.000660720185001651,1.17201608456e-06,0.0012204490837048013,0.0017738463439815621,1.8471496881872191
second,0.000660720185001651,3.270147966132e-06,0.0034052852528412563,0.004949368946740788,5.153899230175248
saw,0.000660720185001651,1.5840734233049999e-06,0.0016495344931375324,0.0023974951261721204,2.496570455363658
running,0.000660720185001651,6.969253305474663e-07,0.0007257254335350186,0.0010547964877835915,1.098385443655252
runes,0.000660720185001651,5.18183798473641e-09,5.395974938989438e-06,7.842711789898566e-06,0.008166808070160524
run,0.000660720185001651,1.204053334371e-06,0.0012538102574048496,0.0018223347215705107,1.8976418245822422
romania,0.000660720185001651,6.508125518807297e-08,6.77707066541336e-05,9.850047972714856e-05,0.10257096452103133
riddle,0.000660720185001651,2.2594504326128062e-08,2.3528211314556808e-05,3.419678229759486e-05,0.035609947824581774
r,0.000660720185001651,1.736603882792e-06,0.0018083682002601343,0.0026283499766056955,2.7369652710937165
quiet,0.000660720185001651,3.5622021628899434e-07,0.0003709408448351144,0.0005391392973533936,0.5614189686579464
pub,0.000660720185001651,3.1543576561007274e-07,0.00032847099641218917,0.0004774120312508457,0.4971408530698489
professor,0.000660720185001651,5.340157093946183e-07,0.0005560836508991326,0.0008082327761687558,0.8416326056358383
possible,0.000660720185001651,2.497493438065e-06,0.002600701149241899,0.003779956318511382,3.936161189377619
playing,0.000660720185001651,4.550703762506132e-07,0.0004738759399575693,0.0006887490144553039,0.717211235125782
play,0.000660720185001651,1.279328463933e-06,0.0013321960953724171,0.0019362636301625978,2.016278790346156
place,0.000660720185001651,3.569605883511e-06,0.0037171181241542426,0.005402598504693905,5.625858280907453
piece,0.000660720185001651,5.580878695842521e-07,0.0005811505814927202,0.0008446659906157667,0.879571405089233
percy,0.000660720185001651,3.480024331510818e-08,3.6238346577447176e-05,5.2670168257416296e-05,0.05484673754496637
parents,0.000660720185001651,1.090248127792e-06,0.0011353021055800223,0.0016500905414131941,1.718279736795366
panic,0.000660720185001651,1.2398165269577556e-07,0.00012910513466679295,0.00018764623135505653,0.1954006213181914
ought,0.000660720185001651,2.9637722363138397e-07,0.0003086248693828212,0.0004485669279661002,0.4671037398109004
ones,0.000660720185001651,6.777227295716539e-07,0.0007057292943399858,0.0010257333512066994,1.0681212869835697
obvious,0.000660720185001651,4.49150054142621e-07,0.00046771096339528177,0.0006797886069448577,0.7078805430987598
nimbus,0.000660720185001651,4.089169351637364e-09,4.258152301888557e-06,6.188957813703158e-06,0.0064447135089083386
nigel,0.000660720185001651,2.67734795507392e-08,2.787988067378447e-05,4.0521661300043826e-05,0.042196199399772844
near,0.000660720185001651,1.30448860347e-06,0.0013583959655349026,0.0019743435013518476,2.0559322938370777
mysteries,0.000660720185001651,5.13892982362499e-08,5.351293618825175e-05,7.777770288056431e-05,0.08099182892091912
muggle,0.000660720185001651,3.4319111374403e-10,3.573733209145981e-07,5.194197506515901e-07,0.000540884521204245
moves,0.000660720185001651,2.624141027967296e-07,0.00027325823896838395,0.00039716374458285074,0.4135763446786496
morning,0.000660720185001651,9.988253745740668e-07,0.0010401013512008834,0.001511722204417852,1.5741933950425389
months,0.000660720185001651,1.3041000098189998e-06,0.0013579913134387886,0.0019737553648610587,2.055319852889609
monkey,0.000660720185001651,5.8117451571863725e-08,6.051912721382801e-05,8.796076295401586e-05,0.09159569903812881
mon,0.000660720185001651,7.254747602490491e-08,7.554546546426557e-05,0.00010980060496369372,0.11433806198016608
mirror,0.000660720185001651,2.560268316285671e-07,0.0002666070169013382,0.0003874966096698368,0.4035097200801759
midnight,0.000660720185001651,1.047022139672722e-07,0.00010902898243601678,0.00015846680083946666,0.1650153649169116
meetings,0.000660720185001651,3.7719780560493737e-07,0.00039278532290692336,0.0005708888787830734,0.5944805862196292
meeting,0.000660720185001651,1.162939904882e-06,0.0012109978352812664,0.0017601095460389091,1.832845223698199
means,0.000660720185001651,2.4648631886430003e-06,0.0025667224705080752,0.0037305704360111854,3.8847344591139765
mclaggen,0.000660720185001651,1.1062192431323035e-11,1.1519332195549938e-08,1.6742628244807434e-08,1.743450927796485e-05
matter,0.000660720185001651,1.708062901558e-06,0.0017786477767489262,0.002585153201508036,2.6919834101095033
marauder,0.000660720185001651,1.137439931674067e-09,1.1844440879853814e-06,1.7215153365887026e-06,0.001792656127165877
making,0.000660720185001651,2.196911063969e-06,0.002287697353580683,0.0033250248953170854,3.462429944644368
magic,0.000660720185001651,2.3088017432627797e-07,0.00024042118612040725,0.0003494371438428221,0.3638774651932368
lunatic,0.000660720185001651,1.299067517432635e-08,1.3527508557329576e-05,1.9661386876342953e-05,0.020473884201518338
luna,0.000660720185001651,1.776689682701672e-08,1.8501105265079007e-05,2.689019834768984e-05,0.02800142281869711
lucky,0.000660720185001651,1.5331184580743088e-07,0.00015964738385567092,0.00023203747862954693,0.24162631546555824
love,0.000660720185001651,2.029333605929e-06,0.0021131948379507215,0.0030713964125735453,3.1983203872384207
looked,0.000660720185001651,1.850421643659e-06,0.0019268894251728552,0.0028006131576779,2.91634714499912
lockhart,0.000660720185001651,1.0266701562968607e-08,1.069096805092032e-05,1.5538652815553005e-05,0.016180780145067925
locked,0.000660720185001651,1.77914988097292e-07,0.00018526723912855534,0.0002692743344852518,0.28040196642106885
loads,0.000660720185001651,1.1814248017189264e-07,0.00012302466115601978,0.00017880864374015973,0.18619782465963616
listen,0.000660720185001651,3.47639225632491e-07,0.00036200524888043887,0.0005261519679947758,0.5478949441805449
likely,0.000660720185001651,1.407291688404e-06,0.0014654473383467611,0.0021299359703994564,2.217954546587826
lie,0.000660720185001651,3.772771747310887e-07,0.0003928679719239138,0.0005710090039555035,0.5946056755068442
leviosar,0.000660720185001651,0.0,0.0,0.0,0.0
leviosa,0.000660720185001651,7.906485476876276e-12,8.23321717397896e-09,1.1966465769252258e-08,1.2460974192817173e-05
least,0.000660720185001651,2.249093561736e-06,0.0023420362678875394,0.00340400310568744,3.5446718914477953
lead,0.000660720185001651,1.115256513039e-06,0.0011613439502797017,0.0016879407324845285,1.7576940687483307
lav,0.000660720185001651,3.303914447898447e-09,3.4404471181728796e-06,5.000474516894306e-06,0.0052071167133546595
late,0.000660720185001651,1.3560520653849999e-06,0.0014120902626318871,0.0020523848009601996,2.1371986124933637
knight,0.000660720185001651,1.224691235789476e-07,0.00012753010101407432,0.00018535701853673742,0.19301680788480172
killed,0.000660720185001651,4.989440826428952e-07,0.0005195627060955069,0.0007551518690800228,0.7863581556755507
jump,0.000660720185001651,1.5182840418508439e-07,0.0001581026397241072,0.0002297922897341255,0.23928834522243655
joke,0.000660720185001651,9.438530875992714e-08,9.828573609934164e-05,0.0001428521648081499,0.14875546158635375
invisibility,0.000660720185001651,1.0600459809960768e-08,1.1038518696416303e-05,1.6043795922375644e-05,0.016706798047026097
imagine,0.000660720185001651,3.5982465725492294e-07,0.00037469423758465764,0.0005445946187553265,0.5670997285843801
hungry,0.000660720185001651,1.3264971197720965e-07,0.00013813139731531,0.00020076533907750706,0.20906186983672193
hug,0.000660720185001651,5.887491575978381e-08,6.130789324380389e-05,8.91071850024329e-05,0.0927894964244973
horrible,0.000660720185001651,7.938520119954509e-08,8.266575633224268e-05,0.00012014950201551163,0.12511462220884945
hope,0.000660720185001651,9.544769193410283e-07,0.0009939202174554323,0.0014446008174226481,1.5042982491187986
honestly,0.000660720185001651,6.38537044234037e-08,6.649242794646194e-05,9.664258164482161e-05,0.10063628969697028
home,0.000660720185001651,2.928548067047e-06,0.003049568902763641,0.00443235749947564,4.615522534332777
hogwarts,0.000660720185001651,1.1324523827106254e-09,1.1792504309677386e-06,1.7139666812325336e-06,0.0017847955272696746
heads,0.000660720185001651,3.229522421598912e-07,0.0003362980877283962,0.0004887882185089959,0.5089871557769282
head,0.000660720185001651,2.576141515174e-06,0.0026825993201862503,0.003898990183215854,4.060114071101895
hate,0.000660720185001651,1.9537180356345678e-07,0.00020344544907017318,0.0002956952246932922,0.3079146871677075
hat,0.000660720185001651,2.02403485177307e-07,0.0002107677115336181,0.0003063376748158545,0.3189969314061314
hard,0.000660720185001651,1.4423366911770002e-06,0.0015019405589485903,0.0021829765820963925,2.2731870359686943
happy,0.000660720185001651,5.969687637455911e-07,0.0006216382098435239,0.0009035122239289532,0.9408494305981746
happens,0.000660720185001651,3.0513860881740127e-07,0.0003177483145838945,0.0004618272844451374,0.4809120741227249
happened,0.000660720185001651,7.218584102572223e-07,0.0007516888607324657,0.0010925327039243073,1.1376810907185881
hang,0.000660720185001651,1.4090185054962084e-07,0.00014672455153220393,0.0002132549508068514,0.22206760874399092
handle,0.000660720185001651,3.219543736176569e-07,0.00033525898275016977,0.00048727794447032426,0.5074144703923825
grim,0.000660720185001651,5.4262870377765616e-08,5.650525731188985e-05,8.212685431674836e-05,0.08552070694154539
green,0.000660720185001651,9.371930731820356e-07,0.00097592212469414,0.0014184417162610126,1.4770581357245827
given,0.000660720185001651,3.2349077615039997e-06,0.0033685887637619626,0.00489603289703631,5.098359093953737
girl,0.000660720185001651,7.983801740093685e-07,0.0008313728494465309,0.0012083483933631807,1.258282807637326
gets,0.000660720185001651,3.6379760189409663e-07,0.00037883136224392354,0.0005506076704667159,0.5733612667561789
funny,0.000660720185001651,1.4184119156679812e-07,0.00014770271036364244,0.00021467664343634922,0.2235480521353731
fun,0.000660720185001651,2.8931084880864117e-07,0.0003012664800303672,0.000437871969671879,0.4559668175259613
free,0.000660720185001651,2.16115630266e-06,0.0022504650440138435,0.003270910064075914,3.406078844114956
forgot,0.000660720185001651,8.664541137452686e-08,9.022599118933278e-05,0.00013113783011534655,0.13655703766505534
forest,0.000660720185001651,7.604019779220622e-07,0.0007918252227320775,0.0011508683935850426,1.1984274746050008
fire,0.000660720185001651,1.140945639761e-06,0.0011880946677673475,0.0017268212257782758,1.7981812796658827
felt,0.000660720185001651,1.608743697371e-06,0.0016752242543748106,0.0024348335859710113,2.535451908996279
fell,0.000660720185001651,5.680087059693231e-07,0.0005914813916541616,0.0008596811764845716,0.8952070862685747
feet,0.000660720185001651,1.066713469483e-06,0.0011107948888729171,0.0016144708360625224,1.6811880643091621
favor,0.000660720185001651,2.870306745275489e-07,0.0002988920786473938,0.0004344209258974458,0.4523731610328311
far,0.000660720185001651,2.163519397908e-06,0.0022529257930326693,0.003274486608733762,3.409803187754949
famous,0.000660720185001651,3.640124408470622e-07,0.00037905507931295117,0.0005509328292220293,0.5736998625401523
family,0.000660720185001651,3.2285769713120002e-06,0.003361996356720165,0.004886451246080718,5.088381485895976
fair,0.000660720185001651,6.425105594226285e-07,0.0006690619982509826,0.0009724397316861495,1.0126253343528635
excuse,0.000660720185001651,1.467836772111775e-07,0.0001528494418423077,0.00022215709545911743,0.231337630228333
ew,0.000660720185001651,1.550136391344959e-08,1.6141950297078628e-05,2.3461314283005983e-05,0.024430841774628533
er,0.000660720185001651,1.929112284653369e-07,0.0002008831918934599,0.00029197114428228775,0.3040367109307519
enough,0.000660720185001651,1.8570386041600001e-06,0.0019337798283735827,0.0028106279273961638,2.926775770243421
easy,0.000660720185001651,8.147970943454429e-07,0.0008484681910936029,0.0012331954022918293,1.2841566072201696
dung,0.000660720185001651,1.7689750243973214e-08,1.8420770636717868e-05,2.6773436994253493e-05,0.027879836358672527
dress,0.000660720185001651,2.99051379148198e-07,0.00031140953308596915,0.00045261426234079823,0.4713183283256149
door,0.000660720185001651,1.469310929192e-06,0.0015300294943332961,0.0022238020913320946,2.3156996396734466
doggy,0.000660720185001651,2.904801473096931e-09,3.0248409922773684e-06,4.39641702953221e-06,0.004578096841811803
dinner,0.000660720185001651,3.757125366214207e-07,0.0003912386758993709,0.0005686409241765209,0.5921397359736986
die,0.000660720185001651,6.951824979772764e-07,0.0007239105792498595,0.0010521587106886092,1.0956386616946636
diary,0.000660720185001651,1.2171210903996357e-07,0.0001267418032145598,0.0001842112770319851,0.19182371916523647
dance,0.000660720185001651,3.655173678295691e-07,0.0003806221966768163,0.0005532105362100535,0.5760716946703621
curse,0.000660720185001651,7.395078130200778e-08,7.70067616547878e-05,0.00011192450750058891,0.11654973376452148
creepy,0.000660720185001651,1.1227721224269795e-08,1.1691701385990252e-05,1.6993156072932357e-05,0.01769539004769627
crabbe,0.000660720185001651,2.8481525466649868e-09,2.9658510762962386e-06,4.310678879377463e-06,0.004488815603974363
cormac,0.000660720185001651,4.393276345434962e-09,4.574826370459754e-06,6.649223748815823e-06,0.006923999711690846
cold,0.000660720185001651,8.058024826664582e-07,0.0008391018814272824,0.001219582057515686,1.2699806975401935
classes,0.000660720185001651,5.347520351993548e-07,0.00055685040501244,0.0008093472052742246,0.842793087986329
christmas,0.000660720185001651,2.470466209566378e-07,0.0002572557033567406,0.00037390506081787174,0.38935650703042735
chess,0.000660720185001651,4.142955295467487e-08,4.314160923893361e-05,6.27036283969005e-05,0.06529482558312609
cheerful,0.000660720185001651,4.6886002409483316e-08,4.8823543834483614e-05,7.096196464675309e-05,0.07389443359349104
check,0.000660720185001651,7.10061247073352e-07,0.0007394041854726753,0.0010746776974455195,1.1190882347128954
charlie,0.000660720185001651,1.434392743509103e-07,0.00014936683314766238,0.000217095341730103,0.2260667019689873
change,0.000660720185001651,3.015884658371e-06,0.003140514636580334,0.0045645414304445135,4.753168902464341
chamber,0.000660720185001651,3.2047411852996143e-07,0.0003337175568352639,0.00048503757839509724,0.5050815222701726
castle,0.000660720185001651,1.9244488739697805e-07,0.0002003975795054813,0.0002912653370753266,0.30330173658154636
came,0.000660720185001651,2.516000105381e-06,0.0026199725956544467,0.0038079661594941482,3.96532852352301
broomstick,0.000660720185001651,2.0308053110954534e-09,2.1147273606230156e-06,3.0736238383429725e-06,0.003200639860302938
bother,0.000660720185001651,8.66455338026587e-08,9.02261186767481e-05,0.0001311380154103241,0.1365572306172584
boss,0.000660720185001651,1.4387526287799172e-07,0.00014982083869024166,0.00021775521036584072,0.22675383935768104
borns,0.000660720185001651,8.208622875601504e-10,8.54784025491184e-07,1.2423750722222891e-06,0.0012937156225809085
book,0.000660720185001651,2.407161392244e-06,0.002506636175216557,0.003643238767161298,3.7937938511902636
blood,0.000660720185001651,1.332441301096e-06,0.001387503794901883,0.0020166499092087982,2.0999869935840025
black,0.000660720185001651,1.983343268141e-06,0.0020653039716460064,0.0030017900363314073,3.1258375610862346
bits,0.000660720185001651,1.459287238203128e-07,0.00015195915791511836,0.0002208631235020437,0.22999018550453193
besides,0.000660720185001651,3.35764734497374e-07,0.00034964005012913074,0.0005081799256617762,0.5291802158704401
believe,0.000660720185001651,1.433967360781e-06,0.0014932253700125479,0.0021703096005420463,2.259996597513994
begin,0.000660720185001651,7.027377003596701e-07,0.0007317779967249859,0.0010635935094943621,1.1075459980432676
bed,0.000660720185001651,8.549317629648802e-07,0.0008902614055269842,0.0012939392232473477,1.3474106372650922
beast,0.000660720185001651,9.240404298546128e-08,9.622259547279442e-05,0.00013985351905849581,0.14563289824807454
basilisk,0.000660720185001651,1.3021644874685144e-09,1.3559758065611444e-06,1.9708259517835987e-06,0.0020522693832302945
ball,0.000660720185001651,3.6758503722341957e-07,0.0003827753115106256,0.0005563399538376462,0.5793304339713325
backfired,0.000660720185001651,3.798007639723253e-09,3.954958472728009e-06,5.7482845627211505e-06,0.005985829648473849
b,0.000660720185001651,4.807191768486e-06,0.0050058466486358625,0.0072756847416035695,7.576348902710387
away,0.000660720185001651,2.615698091714e-06,0.0027237905531639663,0.003958859061809143,4.122457002213668
aunt,0.000660720185001651,1.890341250672796e-07,0.00019684586906835186,0.000286103148289328,0.2979262228349509
asking,0.000660720185001651,3.711072768811708e-07,0.00038644310602259683,0.0005616708635596527,0.584881640965201
amazing,0.000660720185001651,1.2627199261750042e-07,0.0001314901217805927,0.00019111266082658712,0.19901029931492728
alright,0.000660720185001651,3.502358019170561e-08,3.647091274270006e-05,5.30081886201465e-05,0.05519872643607661
alohomora,0.000660720185001651,4.3211655870079816e-12,4.499735669737412e-09,6.540084115936588e-09,6.810349936147582e-06
alive,0.000660720185001651,3.049200454713158e-07,0.0003175207192129986,0.00046149648882083704,0.4805676085288739
ahem,0.000660720185001651,2.4968066222851713e-09,2.599985951131388e-06,3.7789168228286114e-06,0.003935078737037361
affects,0.000660720185001651,1.791963779096829e-07,0.00018660158175661597,0.0002712137179663054,0.28242149398863864
according,0.000660720185001651,1.70752026004e-06,0.0017780827108320432,0.002584331913570543,2.6911281828443006
zonko,0.000330360092500825,1.1365468883199742e-11,1.1835141400456137e-08,3.4403274309445715e-08,3.582497301918083e-05
yuck,0.000330360092500825,2.246109875973239e-09,2.3389292827503927e-06,6.7989745945710124e-06,0.007079938938885458
yesterday,0.000330360092500825,1.7346062101646494e-07,0.00018062879747754237,0.0005250652998168407,0.5467633699645222
ya,0.000330360092500825,7.577993005914626e-08,7.891149910166979e-05,0.00022938584828903637,0.2388651077807551
wrapped,0.000330360092500825,1.5264090739143802e-07,0.00015894871923339464,0.0004620440266738841,0.48113777311948686
worthwhile,0.000330360092500825,5.33691027623631e-08,5.557455518106326e-05,0.00016154827406167355,0.16822417853307894
worst,0.000330360092500825,2.474710622151189e-07,0.0002576976844454167,0.000749094905325167,0.7800508908162785
worrying,0.000330360092500825,4.8883739423068905e-08,5.090383636615909e-05,0.00014797107923362996,0.15408591268036398
work,0.000330360092500825,6.2819417152809995e-06,0.006541539925350035,0.01901543757215564,19.80124135403461
words,0.000330360092500825,2.036701667588e-06,0.0021208673812023638,0.006165095947788892,6.419865562899572
word,0.000330360092500825,1.6074893711830001e-06,0.0016739180937623596,0.004865870326570955,5.0669500698186765
wonky,0.000330360092500825,8.346121022671068e-10,8.69102044656011e-07,2.526370833562539e-06,0.0026307718891737525
wondering,0.000330360092500825,1.3421429202689675e-07,0.00013976063288057128,0.00040626666196541756,0.4230554357294904
wizards,0.000330360092500825,1.0396513384824416e-08,1.082614428367437e-05,3.1470246015863594e-05,0.032770738746682404
wizarding,0.000330360092500825,3.780776518013793e-10,3.937015283228685e-07,1.1444410520027783e-06,0.001191734526233326
winner,0.000330360092500825,7.912513856162602e-08,8.239494673130334e-05,0.0002395117944260426,0.24940950375565588
wingardium,0.000330360092500825,7.603304010471875e-12,7.917506879773876e-09,2.301520123969843e-08,2.3966293325075587e-05
wince,0.000330360092500825,6.800605013622197e-09,7.081636734217182e-06,2.0585431376234447e-05,0.02143611439447547
win,0.000330360092500825,3.127428606108294e-07,0.00032566680841329796,0.0009466726390689832,0.9857934290670556
willow,0.000330360092500825,4.543478893256892e-08,4.731235966091048e-05,0.0001375311060988865,0.1432145126935764
wife,0.000330360092500825,1.0157797091410001e-06,0.0010577563154625783,0.0030747651795698158,3.201828366905233
whomping,0.000330360092500825,7.891848948957378e-11,8.217975798606587e-08,2.388862676849405e-07,0.00024875812742382206
whole,0.000330360092500825,1.84346957255e-06,0.0019196500630799579,0.005580182396108865,5.8107807409430485
whoaa,0.000330360092500825,1.7320141569485862e-11,1.8035888062109873e-08,5.242806853083385e-08,5.459463316400673e-05
white,0.000330360092500825,2.164507624461e-06,0.002253954857571109,0.006551964579243465,6.822721353867766
whisper,0.000330360092500825,7.138468154506102e-08,7.433461906364194e-05,0.0002160814310369003,0.22501089190564474
whatever,0.000330360092500825,6.84115908221891e-07,0.0007123866680129522,0.0020708188541876697,2.1563944440752123
werewolves,0.000330360092500825,4.72042887829693e-09,4.9154983238766644e-06,1.4288738214604847e-05,0.014879213426374703
welsh,0.000330360092500825,7.012858559672878e-08,7.302661555636676e-05,0.0002122792286012986,0.2210515652891228
weird,0.000330360092500825,6.872954958433342e-08,7.156976505585597e-05,0.00020804434659177782,0.2166416788240766
weeks,0.000330360092500825,7.374305233742098e-07,0.0007679044839097788,0.0022322021942537394,2.3244468727949066
week,0.000330360092500825,9.805291646171009e-07,0.001021049059196177,0.0029680617812959725,3.0907155021868364
wedding,0.000330360092500825,1.925561884853717e-07,0.00020051348005764515,0.0005828675825452217,0.6069543041344935
weasels,0.000330360092500825,2.0725629223933196e-09,2.1582105850578702e-06,6.273647966084596e-06,0.0065329034409701905
wear,0.000330360092500825,2.923561763329887e-07,0.0003044376542451531,0.0008849621457599592,0.9215327794000808
weapon,0.000330360092500825,1.6875161965897982e-07,0.00017572519891126078,0.0005108111527077333,0.5319201771043879
weaker,0.000330360092500825,7.115254882727243e-08,7.409289357330504e-05,0.0002153787653001542,0.22427918884639497
weak,0.000330360092500825,3.765964714217615e-07,0.0003921591388787981,0.0011399575189936751,1.187065713386125
water,0.000330360092500825,3.814536453412e-06,0.003972170331666559,0.011546601844478154,12.023759593954708
wasnt,0.000330360092500825,2.785756746547e-06,0.0029008767998471114,0.008432485671797791,8.78095407313723
warning,0.000330360092500825,2.429943467071492e-07,0.00025303597082929356,0.0007355438874825426,0.7659398837002737
warned,0.000330360092500825,1.3305944742295117e-07,0.0001385580648806313,0.00040277094734927427,0.4194152623936721
warm,0.000330360092500825,4.183693847922075e-07,0.000435658297736998,0.0012664041277660155,1.3187376672498965
wan,0.000330360092500825,3.535512445406792e-08,3.681615791171971e-05,0.00010701996172246389,0.11144250999877588
waltz,0.000330360092500825,1.7027911445244646e-08,1.7731581668998358e-05,5.1543487944755684e-05,0.05367349771205818
walking,0.000330360092500825,3.924806034548951e-07,0.00040869967500340414,0.0011880387866579707,1.2371339162353077
vote,0.000330360092500825,3.966501376917601e-07,0.0004130415132306227,0.0012006599667929612,1.2502766605490983
voices,0.000330360092500825,2.176482005420584e-07,0.00022664240740456786,0.0006588211030408125,0.6860465672136288
visiting,0.000330360092500825,1.634284614884304e-07,0.00017018206379797288,0.0004946979529254802,0.5151411071164653
visit,0.000330360092500825,6.336246648144215e-07,0.000659808898335929,0.001917981860393259,1.9972415352628625
verto,0.000330360092500825,5.733466114397184e-11,5.970398834923452e-08,1.735520192828032e-07,0.00018072397273313337
vera,0.000330360092500825,3.8420275877974466e-08,4.0007975239147954e-05,0.00011629817508262902,0.12110414104890119
vane,0.000330360092500825,1.2558435976394748e-08,1.3077407283117997e-05,3.8014385700547e-05,0.03958531184599828
usual,0.000330360092500825,4.199496159432535e-07,0.0004373038311778294,0.0012711874874602317,1.3237186969752932
useless,0.000330360092500825,8.436879127215109e-08,8.785529085979632e-05,0.00025538433118080207,0.2659379654326042
upstairs,0.000330360092500825,9.431675172080423e-08,9.821434597365877e-05,0.00028549680745887515,0.2972948252622659
unless,0.000330360092500825,8.271538266492984e-07,0.0008613355593972449,0.002503794633267433,2.6072627382954674
unfortunate,0.000330360092500825,8.203807419998194e-08,8.542825802929393e-05,0.000248329250603346,0.2585913370546734
unbeatable,0.000330360092500825,3.3032998727450688e-09,3.4398071459978476e-06,9.99908871479935e-06,0.010412296230935513
umbrella,0.000330360092500825,4.9833976334633965e-08,5.18933413595632e-05,0.00015084744636493743,0.15708114429539824
twist,0.000330360092500825,7.1651131582804e-08,7.46120800206207e-05,0.00021688797530114827,0.22585076622241948
twilight,0.000330360092500825,3.836805308896629e-08,3.9953594368583826e-05,0.00011614009670030127,0.12093953015370357
turned,0.000330360092500825,1.4564018551079999e-06,0.0015165869589919745,0.004408528415411927,4.590708724868719
tryouts,0.000330360092500825,1.461203052810324e-09,1.5215865638725566e-06,4.423061640856863e-06,0.0046058425288422414
trunk,0.000330360092500825,1.0759244397051921e-07,0.00011203864979948406,0.00032568232789876255,0.3391409929430392
trolls,0.000330360092500825,4.688812007259627e-09,4.882574900900285e-06,1.4193033945974928e-05,0.014779554225025202
troll,0.000330360092500825,9.866549603524769e-09,1.0274280004843498e-05,2.9866045649869557e-05,0.031100245574661352
tripe,0.000330360092500825,2.500411208909945e-09,2.6037394955590582e-06,7.568744729370424e-06,0.007881519453057291
trevor,0.000330360092500825,3.36800669020218e-08,3.50718794146247e-05,0.00010194956251242027,0.10616257898806926
tree,0.000330360092500825,7.128518790585487e-07,0.0007423101389780569,0.0021578026379102328,2.246972790686584
treacherous,0.000330360092500825,2.0484380089597165e-08,2.1330887212179623e-05,6.200621853121079e-05,0.06456859559126789
trap,0.000330360092500825,1.2044560876715208e-07,0.0001254229654291168,0.0003645888577381703,0.3796553163539376
