ngram,freq_ron,freq_google,freq_google_norm,google_div_ron
thing bad handle,0.0003305785123966,0.0,0.0,0.0
thing affects affects,0.0003305785123966,0.0,0.0,0.0
thin air oh,0.0003305785123966,0.0,0.0,0.0
thieves like always,0.0003305785123966,0.0,0.0,0.0
thief dung everyone,0.0003305785123966,0.0,0.0,0.0
thick heads gorgeous,0.0003305785123966,0.0,0.0,0.0
thick get riddikulus,0.0003305785123966,0.0,0.0,0.0
thats broomstick harry,0.0003305785123966,0.0,0.0,0.0
thanks supposed mad,0.0003305785123966,0.0,0.0,0.0
thanks sir warning,0.0003305785123966,0.0,0.0,0.0
thanks set whoa,0.0003305785123966,0.0,0.0,0.0
thanks reckon meant,0.0003305785123966,0.0,0.0,0.0
thanks loads according,0.0003305785123966,0.0,0.0,0.0
thanks flying gear,0.0003305785123966,0.0,0.0,0.0
thanks always tone,0.0003305785123966,0.0,0.0,0.0
thank nigel nigel,0.0003305785123966,0.0,0.0,0.0
tessie smell like,0.0003305785123966,0.0,0.0,0.0
tessie murder harry,0.0003305785123966,0.0,0.0,0.0
terrifying room really,0.0003305785123966,0.0,0.0,0.0
terrible singer werewolves,0.0003305785123966,0.0,0.0,0.0
ten times wizard,0.0003305785123966,0.0,0.0,0.0
ten inches nothing,0.0003305785123966,0.0,0.0,0.0
tells come give,0.0003305785123966,0.0,0.0,0.0
telling witch wizard,0.0003305785123966,0.0,0.0,0.0
telling spooky knows,0.0003305785123966,0.0,0.0,0.0
telling mean harry,0.0003305785123966,0.0,0.0,0.0
telling everyone first,0.0003305785123966,0.0,0.0,0.0
tell us coming,0.0003305785123966,0.0,0.0,0.0
tell us anything,0.0003305785123966,1.7368793034538367e-09,0.09839553667057993,297.6464984285891
tell tell gone,0.0003305785123966,0.0,0.0,0.0
tell starting freak,0.0003305785123966,0.0,0.0,0.0
tell something exactly,0.0003305785123966,0.0,0.0,0.0
tell seamus told,0.0003305785123966,0.0,0.0,0.0
tell said besides,0.0003305785123966,0.0,0.0,0.0
tell one imperius,0.0003305785123966,0.0,0.0,0.0
tell mean could,0.0003305785123966,0.0,0.0,0.0
tell kids long,0.0003305785123966,0.0,0.0,0.0
tell hermione bit,0.0003305785123966,0.0,0.0,0.0
tell gone mental,0.0003305785123966,0.0,0.0,0.0
tell destroy bother,0.0003305785123966,0.0,0.0,0.0
tell broke lavender,0.0003305785123966,0.0,0.0,0.0
tell bloody diadem,0.0003305785123966,0.0,0.0,0.0
teeth tonight get,0.0003305785123966,0.0,0.0,0.0
tears harry different,0.0003305785123966,0.0,0.0,0.0
teams must youngest,0.0003305785123966,0.0,0.0,0.0
team harry bloody,0.0003305785123966,0.0,0.0,0.0
team beaters oh,0.0003305785123966,0.0,0.0,0.0
teacher go anything,0.0003305785123966,0.0,0.0,0.0
teach much prune,0.0003305785123966,0.0,0.0,0.0
tea yesterday ah,0.0003305785123966,0.0,0.0,0.0
tea nooooocococoo treacherous,0.0003305785123966,0.0,0.0,0.0
tea knew would,0.0003305785123966,0.0,0.0,0.0
tea cozy cat,0.0003305785123966,0.0,0.0,0.0
tattoo hey ya,0.0003305785123966,0.0,0.0,0.0
tap dance wan,0.0003305785123966,0.0,0.0,0.0
tap dance right,0.0003305785123966,9.475125328739859e-13,5.367730733439203e-05,0.16237385468658214
talks sleep noticed,0.0003305785123966,0.0,0.0,0.0
talking stand back,0.0003305785123966,0.0,0.0,0.0
talking romilda course,0.0003305785123966,0.0,0.0,0.0
talking ministry blimey,0.0003305785123966,0.0,0.0,0.0
talking heard voices,0.0003305785123966,0.0,0.0,0.0
taking hard got,0.0003305785123966,0.0,0.0,0.0
taking hang possible,0.0003305785123966,0.0,0.0,0.0
taken bleeding proud,0.0003305785123966,0.0,0.0,0.0
take years much,0.0003305785123966,0.0,0.0,0.0
take upstairs settle,0.0003305785123966,0.0,0.0,0.0
take potions quidditch,0.0003305785123966,0.0,0.0,0.0
take needed go,0.0003305785123966,0.0,0.0,0.0
take look inside,0.0003305785123966,0.0,0.0,0.0
take inside harry,0.0003305785123966,0.0,0.0,0.0
take free check,0.0003305785123966,0.0,0.0,0.0
take c mon,0.0003305785123966,0.0,0.0,0.0
take bit toast,0.0003305785123966,0.0,0.0,0.0
take bishop square,0.0003305785123966,0.0,0.0,0.0
taboo know name,0.0003305785123966,0.0,0.0,0.0
ta tell starting,0.0003305785123966,0.0,0.0,0.0
sword sure heard,0.0003305785123966,0.0,0.0,0.0
sword stolen yeah,0.0003305785123966,0.0,0.0,0.0
sweetshop brilliant nothing,0.0003305785123966,0.0,0.0,0.0
sweared got bogey,0.0003305785123966,0.0,0.0,0.0
swan blimey harry,0.0003305785123966,0.0,0.0,0.0
surprise going somewhere,0.0003305785123966,0.0,0.0,0.0
sure snape said,0.0003305785123966,0.0,0.0,0.0
sure oh yeah,0.0003305785123966,0.0,0.0,0.0
sure jealous course,0.0003305785123966,0.0,0.0,0.0
sure heard ollivander,0.0003305785123966,0.0,0.0,0.0
sure hear ginny,0.0003305785123966,0.0,0.0,0.0
sure except one,0.0003305785123966,0.0,0.0,0.0
sure enough floated,0.0003305785123966,0.0,0.0,0.0
sure dunno bout,0.0003305785123966,0.0,0.0,0.0
sure come harry,0.0003305785123966,0.0,0.0,0.0
sure camera mirror,0.0003305785123966,0.0,0.0,0.0
sure along invisibility,0.0003305785123966,0.0,0.0,0.0
supposed stroke hagrid,0.0003305785123966,0.0,0.0,0.0
supposed say cloak,0.0003305785123966,0.0,0.0,0.0
supposed mad hatter,0.0003305785123966,0.0,0.0,0.0
supposed destroy given,0.0003305785123966,0.0,0.0,0.0
supposed back mean,0.0003305785123966,0.0,0.0,0.0
suppose mad eye,0.0003305785123966,0.0,0.0,0.0
suppose bit distraught,0.0003305785123966,0.0,0.0,0.0
sunshine daises butter,0.0003305785123966,0.0,0.0,0.0
sun happiness gon,0.0003305785123966,0.0,0.0,0.0
sun aghhhemm sunshine,0.0003305785123966,0.0,0.0,0.0
suffering could sun,0.0003305785123966,0.0,0.0,0.0
suffer gon na,0.0003305785123966,0.0,0.0,0.0
stupify wondering get,0.0003305785123966,0.0,0.0,0.0
stupid probably people,0.0003305785123966,0.0,0.0,0.0
stupid friend piss,0.0003305785123966,0.0,0.0,0.0
stupid fat rat,0.0003305785123966,0.0,0.0,0.0
stumps e oh,0.0003305785123966,0.0,0.0,0.0
stuff well going,0.0003305785123966,0.0,0.0,0.0
stuff turn crabbe,0.0003305785123966,0.0,0.0,0.0
stuff thinking anyway,0.0003305785123966,0.0,0.0,0.0
stuff stuff thinking,0.0003305785123966,0.0,0.0,0.0
stuff like mummies,0.0003305785123966,0.0,0.0,0.0
stuff hot cold,0.0003305785123966,0.0,0.0,0.0
studying dragons looked,0.0003305785123966,0.0,0.0,0.0
study game understand,0.0003305785123966,0.0,0.0,0.0
strong trouble times,0.0003305785123966,0.0,0.0,0.0
stroke hagrid exactly,0.0003305785123966,0.0,0.0,0.0
streets get somewhere,0.0003305785123966,0.0,0.0,0.0
strapping guy like,0.0003305785123966,1.2797504397772025e-12,7.249883804585004e-05,0.21930898508875885
strange mate dumbledore,0.0003305785123966,0.0,0.0,0.0
straight sirius black,0.0003305785123966,0.0,0.0,0.0
straight right could,0.0003305785123966,0.0,0.0,0.0
story nice meeting,0.0003305785123966,0.0,0.0,0.0
stories famous babbity,0.0003305785123966,0.0,0.0,0.0
stopping chemical last,0.0003305785123966,0.0,0.0,0.0
stop thinking harry,0.0003305785123966,0.0,0.0,0.0
stop snape harry,0.0003305785123966,0.0,0.0,0.0
stop raining finite,0.0003305785123966,0.0,0.0,0.0
stolen yeah still,0.0003305785123966,0.0,0.0,0.0
still two carry,0.0003305785123966,0.0,0.0,0.0
still think brilliant,0.0003305785123966,0.0,0.0,0.0
still still mission,0.0003305785123966,0.0,0.0,0.0
still mission dumbledore,0.0003305785123966,0.0,0.0,0.0
still misfits think,0.0003305785123966,0.0,0.0,0.0
still luck slughorn,0.0003305785123966,0.0,0.0,0.0
still kill somebody,0.0003305785123966,5.025309390094664e-13,2.846876080512933e-05,0.08611800143554077
still got trace,0.0003305785123966,0.0,0.0,0.0
stepped told us,0.0003305785123966,0.0,0.0,0.0
step closer ending,0.0003305785123966,0.0,0.0,0.0
staying coming fine,0.0003305785123966,0.0,0.0,0.0
stay mad true,0.0003305785123966,0.0,0.0,0.0
starting freak bit,0.0003305785123966,0.0,0.0,0.0
start snape report,0.0003305785123966,0.0,0.0,0.0
stand back said,0.0003305785123966,0.0,0.0,0.0
stand back let,0.0003305785123966,0.0,0.0,0.0
stan shunpike weasley,0.0003305785123966,0.0,0.0,0.0
staircase moves filch,0.0003305785123966,0.0,0.0,0.0
sss like hell,0.0003305785123966,0.0,0.0,0.0
squirrel poo well,0.0003305785123966,0.0,0.0,0.0
squeezes ron arm,0.0003305785123966,0.0,0.0,0.0
square hermione queen,0.0003305785123966,0.0,0.0,0.0
spy us well,0.0003305785123966,0.0,0.0,0.0
spot sure come,0.0003305785123966,0.0,0.0,0.0
spooky knows ahh,0.0003305785123966,0.0,0.0,0.0
spoil fun problem,0.0003305785123966,0.0,0.0,0.0
spit expect skip,0.0003305785123966,0.0,0.0,0.0
spinach liver tripe,0.0003305785123966,0.0,0.0,0.0
spiders want tap,0.0003305785123966,0.0,0.0,0.0
spiders spiders want,0.0003305785123966,0.0,0.0,0.0
spiders spiders spiders,0.0003305785123966,0.0,0.0,0.0
spiders mad ahem,0.0003305785123966,0.0,0.0,0.0
spiders hagrid ever,0.0003305785123966,0.0,0.0,0.0
spiders follow spiders,0.0003305785123966,0.0,0.0,0.0
spiders follow butterflies,0.0003305785123966,0.0,0.0,0.0
spend day invisible,0.0003305785123966,0.0,0.0,0.0
spells trace breaks,0.0003305785123966,0.0,0.0,0.0
spells hermione need,0.0003305785123966,0.0,0.0,0.0
spell turn yellow,0.0003305785123966,0.0,0.0,0.0
spell besides cards,0.0003305785123966,0.0,0.0,0.0
special reckon took,0.0003305785123966,0.0,0.0,0.0
speak right harry,0.0003305785123966,0.0,0.0,0.0
speak english said,0.0003305785123966,1.6204137873854348e-12,9.179767639647883e-05,0.27768797109942756
soul horcruxes bits,0.0003305785123966,0.0,0.0,0.0
sorting hat says,0.0003305785123966,0.0,0.0,0.0
sort wonky cross,0.0003305785123966,0.0,0.0,0.0
sort went rigid,0.0003305785123966,0.0,0.0,0.0
sort slipped else,0.0003305785123966,0.0,0.0,0.0
sort right yeah,0.0003305785123966,0.0,0.0,0.0
sort priorities wingardrium,0.0003305785123966,0.0,0.0,0.0
sort lost last,0.0003305785123966,0.0,0.0,0.0
sort blew whomping,0.0003305785123966,0.0,0.0,0.0
sorry wait minute,0.0003305785123966,0.0,0.0,0.0
sorry sorry left,0.0003305785123966,0.0,0.0,0.0
sorry mate yeah,0.0003305785123966,0.0,0.0,0.0
sorry left saving,0.0003305785123966,0.0,0.0,0.0
sorry harry looks,0.0003305785123966,0.0,0.0,0.0
somewhere think madeye,0.0003305785123966,0.0,0.0,0.0
somewhere safe hey,0.0003305785123966,0.0,0.0,0.0
sometimes know brilliant,0.0003305785123966,0.0,0.0,0.0
something worthwhile reckoned,0.0003305785123966,0.0,0.0,0.0
something tells come,0.0003305785123966,0.0,0.0,0.0
something snaps got,0.0003305785123966,0.0,0.0,0.0
something running anything,0.0003305785123966,0.0,0.0,0.0
something right saying,0.0003305785123966,0.0,0.0,0.0
something reckoned knew,0.0003305785123966,0.0,0.0,0.0
something parseltongue better,0.0003305785123966,0.0,0.0,0.0
something mum sent,0.0003305785123966,0.0,0.0,0.0
something moving think,0.0003305785123966,0.0,0.0,0.0
something harry say,0.0003305785123966,0.0,0.0,0.0
something harry let,0.0003305785123966,0.0,0.0,0.0
something ginny would,0.0003305785123966,0.0,0.0,0.0
something felt weird,0.0003305785123966,4.297241375440577e-12,0.00024344199997011174,0.7364120499097978
something exactly leaving,0.0003305785123966,0.0,0.0,0.0
something else know,0.0003305785123966,3.0502525951751877e-13,1.7279913491183397e-05,0.05227173831084467
something completely boggled,0.0003305785123966,0.0,0.0,0.0
something burst hilary,0.0003305785123966,0.0,0.0,0.0
someone would seen,0.0003305785123966,0.0,0.0,0.0
someone tell bloody,0.0003305785123966,0.0,0.0,0.0
someone say harry,0.0003305785123966,0.0,0.0,0.0
someone coming aboard,0.0003305785123966,9.252965027891968e-13,5.241875229344259e-05,0.15856672568770902
somebody meeting could,0.0003305785123966,0.0,0.0,0.0
snogging talking romilda,0.0003305785123966,0.0,0.0,0.0
snogging believe professor,0.0003305785123966,0.0,0.0,0.0
snog lips getting,0.0003305785123966,0.0,0.0,0.0
snatchers slip night,0.0003305785123966,0.0,0.0,0.0
snatchers one definitely,0.0003305785123966,0.0,0.0,0.0
snatchers hunt muggle,0.0003305785123966,0.0,0.0,0.0
snatcher weeks back,0.0003305785123966,0.0,0.0,0.0
snaps got hate,0.0003305785123966,0.0,0.0,0.0
snape think damage,0.0003305785123966,0.0,0.0,0.0
snape said break,0.0003305785123966,0.0,0.0,0.0
snape report harry,0.0003305785123966,0.0,0.0,0.0
snape headmaster walk,0.0003305785123966,0.0,0.0,0.0
snape harry go,0.0003305785123966,0.0,0.0,0.0
snape catch old,0.0003305785123966,0.0,0.0,0.0
snake someone would,0.0003305785123966,0.0,0.0,0.0
snake one step,0.0003305785123966,0.0,0.0,0.0
snake never hear,0.0003305785123966,0.0,0.0,0.0
smells like something,0.0003305785123966,5.463019283269951e-11,0.0030948420719284627,9.361897267586267
smell wo nothing,0.0003305785123966,0.0,0.0,0.0
smell trouble nimbus,0.0003305785123966,0.0,0.0,0.0
smell like great,0.0003305785123966,0.0,0.0,0.0
smell bloody likely,0.0003305785123966,0.0,0.0,0.0
smashes piece harry,0.0003305785123966,0.0,0.0,0.0
smash pawn c,0.0003305785123966,0.0,0.0,0.0
smash boom queen,0.0003305785123966,0.0,0.0,0.0
slytherin harry ahh,0.0003305785123966,0.0,0.0,0.0
slugs hear kill,0.0003305785123966,0.0,0.0,0.0
slughorn thinks genius,0.0003305785123966,0.0,0.0,0.0
slughorn take c,0.0003305785123966,0.0,0.0,0.0
slug club really,0.0003305785123966,0.0,0.0,0.0
slipped else ran,0.0003305785123966,0.0,0.0,0.0
slip night blood,0.0003305785123966,0.0,0.0,0.0
slick git like,0.0003305785123966,0.0,0.0,0.0
sleeping uh got,0.0003305785123966,0.0,0.0,0.0
sleeping little pub,0.0003305785123966,0.0,0.0,0.0
sleeping heard voice,0.0003305785123966,0.0,0.0,0.0
sleep noticed never,0.0003305785123966,0.0,0.0,0.0
slayed dragons get,0.0003305785123966,0.0,0.0,0.0
skis bloody hell,0.0003305785123966,0.0,0.0,0.0
skip yeah thought,0.0003305785123966,0.0,0.0,0.0
skin saying dating,0.0003305785123966,0.0,0.0,0.0
skin say skin,0.0003305785123966,0.0,0.0,0.0
skin hermione got,0.0003305785123966,0.0,0.0,0.0
skin goes mean,0.0003305785123966,0.0,0.0,0.0
skeleton lie chamber,0.0003305785123966,0.0,0.0,0.0
sixty feet long,0.0003305785123966,1.8470338587328185e-10,0.01046358762047268,31.652352551938876
six years see,0.0003305785123966,5.556671511890879e-13,3.147896773410758e-05,0.09522387739570257
six months seen,0.0003305785123966,1.9711965739417307e-13,1.1166978867818614e-05,0.033780111075160935
sister playing get,0.0003305785123966,0.0,0.0,0.0
sister defense dark,0.0003305785123966,0.0,0.0,0.0
sirius brother kreacher,0.0003305785123966,0.0,0.0,0.0
sirius black escaped,0.0003305785123966,0.0,0.0,0.0
sirius black ancient,0.0003305785123966,0.0,0.0,0.0
sir yes sir,0.0003305785123966,1.5354864153865136e-11,0.000869864760273808,2.631340899829019
sir warning hermione,0.0003305785123966,0.0,0.0,0.0
sir thanks sir,0.0003305785123966,0.0,0.0,0.0
sir really rat,0.0003305785123966,0.0,0.0,0.0
sir dead awful,0.0003305785123966,0.0,0.0,0.0
sip good cup,0.0003305785123966,0.0,0.0,0.0
singer werewolves come,0.0003305785123966,0.0,0.0,0.0
silencing hermione harry,0.0003305785123966,0.0,0.0,0.0
silence thought would,0.0003305785123966,0.0,0.0,0.0
sight hideous anything,0.0003305785123966,0.0,0.0,0.0
side put fake,0.0003305785123966,0.0,0.0,0.0
side castle knight,0.0003305785123966,0.0,0.0,0.0
shut seamus harry,0.0003305785123966,0.0,0.0,0.0
shut mouth malfoy,0.0003305785123966,0.0,0.0,0.0
shut malfoy stupify,0.0003305785123966,0.0,0.0,0.0
shut harry seeker,0.0003305785123966,0.0,0.0,0.0
shunpike weasley barney,0.0003305785123966,0.0,0.0,0.0
shrieking shack though,0.0003305785123966,0.0,0.0,0.0
shrieking shack ron,0.0003305785123966,0.0,0.0,0.0
shows future light,0.0003305785123966,0.0,0.0,0.0
shown anyone brilliant,0.0003305785123966,0.0,0.0,0.0
show map remember,0.0003305785123966,0.0,0.0,0.0
show end always,0.0003305785123966,0.0,0.0,0.0
show angelina go,0.0003305785123966,0.0,0.0,0.0
show alone girl,0.0003305785123966,0.0,0.0,0.0
shove malfoy green,0.0003305785123966,0.0,0.0,0.0
shot seems bit,0.0003305785123966,0.0,0.0,0.0
short wicked life,0.0003305785123966,0.0,0.0,0.0
shop never got,0.0003305785123966,4.1824162659972633e-13,2.3693706998190476e-05,0.0716734636695466
shop creepy bloke,0.0003305785123966,0.0,0.0,0.0
shh go little,0.0003305785123966,0.0,0.0,0.0
shell cottage outskirts,0.0003305785123966,0.0,0.0,0.0
shed must sixty,0.0003305785123966,0.0,0.0,0.0
shall start snape,0.0003305785123966,0.0,0.0,0.0
shack though heard,0.0003305785123966,0.0,0.0,0.0
shack ron actually,0.0003305785123966,0.0,0.0,0.0
seventeen wizarding law,0.0003305785123966,0.0,0.0,0.0
settle quiet let,0.0003305785123966,0.0,0.0,0.0
set whoa mean,0.0003305785123966,0.0,0.0,0.0
set bioody place,0.0003305785123966,0.0,0.0,0.0
serves right terrible,0.0003305785123966,0.0,0.0,0.0
serves right joking,0.0003305785123966,0.0,0.0,0.0
sent something mum,0.0003305785123966,0.0,0.0,0.0
sent dress ginny,0.0003305785123966,0.0,0.0,0.0
sends find load,0.0003305785123966,0.0,0.0,0.0
sending us found,0.0003305785123966,0.0,0.0,0.0
sees malfoy see,0.0003305785123966,0.0,0.0,0.0
seen way bloodthirsty,0.0003305785123966,0.0,0.0,0.0
seen twice long,0.0003305785123966,0.0,0.0,0.0
seen pipes using,0.0003305785123966,0.0,0.0,0.0
seen like frankie,0.0003305785123966,0.0,0.0,0.0
seen fair dad,0.0003305785123966,0.0,0.0,0.0
seen er got,0.0003305785123966,0.0,0.0,0.0
seems strange mate,0.0003305785123966,0.0,0.0,0.0
seems bit put,0.0003305785123966,0.0,0.0,0.0
seem fair hug,0.0003305785123966,0.0,0.0,0.0
seeker telling spooky,0.0003305785123966,0.0,0.0,0.0
seeker first years,0.0003305785123966,0.0,0.0,0.0
seeker century complicates,0.0003305785123966,0.0,0.0,0.0
see things look,0.0003305785123966,7.7589725276606e-13,4.395517088339478e-05,0.13296439192230708
see sees malfoy,0.0003305785123966,0.0,0.0,0.0
see put whoa,0.0003305785123966,0.0,0.0,0.0
see packed change,0.0003305785123966,0.0,0.0,0.0
see nurse trevor,0.0003305785123966,0.0,0.0,0.0
see never mean,0.0003305785123966,0.0,0.0,0.0
see mate wanted,0.0003305785123966,0.0,0.0,0.0
see lovegood say,0.0003305785123966,0.0,0.0,0.0
see head boy,0.0003305785123966,0.0,0.0,0.0
see harry brilliant,0.0003305785123966,0.0,0.0,0.0
see happens finds,0.0003305785123966,0.0,0.0,0.0
see got worse,0.0003305785123966,0.0,0.0,0.0
see going back,0.0003305785123966,7.79277226676494e-12,0.0004414664898218286,1.335436131711412
see go bloody,0.0003305785123966,0.0,0.0,0.0
see crookshanks let,0.0003305785123966,0.0,0.0,0.0
see come got,0.0003305785123966,0.0,0.0,0.0
see attractive skin,0.0003305785123966,0.0,0.0,0.0
see ahem sun,0.0003305785123966,0.0,0.0,0.0
secrets let think,0.0003305785123966,0.0,0.0,0.0
second thought drewbals,0.0003305785123966,0.0,0.0,0.0
second thought bloody,0.0003305785123966,0.0,0.0,0.0
seamus told parvati,0.0003305785123966,0.0,0.0,0.0
seamus think winner,0.0003305785123966,0.0,0.0,0.0
seamus never actually,0.0003305785123966,0.0,0.0,0.0
seamus harry hermione,0.0003305785123966,0.0,0.0,0.0
sealed reason harry,0.0003305785123966,0.0,0.0,0.0
scum course heard,0.0003305785123966,0.0,0.0,0.0
school looking feet,0.0003305785123966,0.0,0.0,0.0
scary sometimes know,0.0003305785123966,0.0,0.0,0.0
scary good know,0.0003305785123966,0.0,0.0,0.0
scary get older,0.0003305785123966,0.0,0.0,0.0
scary always good,0.0003305785123966,0.0,0.0,0.0
scar wicked thanks,0.0003305785123966,0.0,0.0,0.0
scabbers way pitiful,0.0003305785123966,0.0,0.0,0.0
scabbers turn tea,0.0003305785123966,0.0,0.0,0.0
scabbers scabbers come,0.0003305785123966,0.0,0.0,0.0
scabbers rat sir,0.0003305785123966,0.0,0.0,0.0
scabbers leave alone,0.0003305785123966,0.0,0.0,0.0
scabbers gone cat,0.0003305785123966,0.0,0.0,0.0
scabbers family trying,0.0003305785123966,0.0,0.0,0.0
scabbers enjoyed along,0.0003305785123966,0.0,0.0,0.0
scabbers come back,0.0003305785123966,0.0,0.0,0.0
scabbers bit harry,0.0003305785123966,0.0,0.0,0.0
scabbers alive right,0.0003305785123966,0.0,0.0,0.0
says ought brave,0.0003305785123966,0.0,0.0,0.0
saying weapon know,0.0003305785123966,0.0,0.0,0.0
saying thing right,0.0003305785123966,0.0,0.0,0.0
saying elder wand,0.0003305785123966,0.0,0.0,0.0
saying dating malfoy,0.0003305785123966,0.0,0.0,0.0
saying behind back,0.0003305785123966,0.0,0.0,0.0
saying back pub,0.0003305785123966,0.0,0.0,0.0
say vote favor,0.0003305785123966,0.0,0.0,0.0
say though hat,0.0003305785123966,0.0,0.0,0.0
say taboo know,0.0003305785123966,0.0,0.0,0.0
say stopping chemical,0.0003305785123966,0.0,0.0,0.0
say something parseltongue,0.0003305785123966,0.0,0.0,0.0
say something harry,0.0003305785123966,0.0,0.0,0.0
say skin goes,0.0003305785123966,0.0,0.0,0.0
say jump never,0.0003305785123966,0.0,0.0,0.0
say interest way,0.0003305785123966,0.0,0.0,0.0
say harry course,0.0003305785123966,0.0,0.0,0.0
say cloak wants,0.0003305785123966,0.0,0.0,0.0
saw two night,0.0003305785123966,5.261315759166399e-13,2.9805754878137785e-05,0.0901624085063925
saw something running,0.0003305785123966,7.0073761533639806e-12,0.0003969732012419011,1.2008439337570929
saving life think,0.0003305785123966,0.0,0.0,0.0
saved life well,0.0003305785123966,0.0,0.0,0.0
sane reckon kill,0.0003305785123966,0.0,0.0,0.0
said take upstairs,0.0003305785123966,0.0,0.0,0.0
said said disappointed,0.0003305785123966,0.0,0.0,0.0
said midnight twilight,0.0003305785123966,0.0,0.0,0.0
said making lines,0.0003305785123966,0.0,0.0,0.0
said leave yeah,0.0003305785123966,0.0,0.0,0.0
said last year,0.0003305785123966,2.2733912063765422e-10,0.012878934498717305,38.95877685863095
said hermione need,0.0003305785123966,0.0,0.0,0.0
said go leaky,0.0003305785123966,0.0,0.0,0.0
said ginny business,0.0003305785123966,0.0,0.0,0.0
said disappointed know,0.0003305785123966,0.0,0.0,0.0
said break unbreakable,0.0003305785123966,0.0,0.0,0.0
said besides still,0.0003305785123966,0.0,0.0,0.0
safest seen twice,0.0003305785123966,0.0,0.0,0.0
safe hey think,0.0003305785123966,0.0,0.0,0.0
sad bloody hell,0.0003305785123966,0.0,0.0,0.0
rusty like handle,0.0003305785123966,0.0,0.0,0.0
running hands best,0.0003305785123966,0.0,0.0,0.0
running anything harry,0.0003305785123966,0.0,0.0,0.0
runes time divination,0.0003305785123966,0.0,0.0,0.0
runes exactly many,0.0003305785123966,0.0,0.0,0.0
run grim harry,0.0003305785123966,0.0,0.0,0.0
run goyle set,0.0003305785123966,0.0,0.0,0.0
rum actually managed,0.0003305785123966,0.0,0.0,0.0
ruined chopped hermione,0.0003305785123966,0.0,0.0,0.0
ruddy amazing mate,0.0003305785123966,0.0,0.0,0.0
rubbish supposed back,0.0003305785123966,0.0,0.0,0.0
rubbish gon na,0.0003305785123966,0.0,0.0,0.0
rubbish give hermione,0.0003305785123966,0.0,0.0,0.0
round suppose mad,0.0003305785123966,0.0,0.0,0.0
rotten luck got,0.0003305785123966,0.0,0.0,0.0
room right harry,0.0003305785123966,0.0,0.0,0.0
room requirement show,0.0003305785123966,0.0,0.0,0.0
room really know,0.0003305785123966,2.433964125155471e-13,1.3788592325061142e-05,0.04171049178332184
room partners agreed,0.0003305785123966,0.0,0.0,0.0
room crying eyes,0.0003305785123966,0.0,0.0,0.0
room bit toothpaste,0.0003305785123966,0.0,0.0,0.0
ron weasley whoaa,0.0003305785123966,0.0,0.0,0.0
ron weasley true,0.0003305785123966,0.0,0.0,0.0
ron weasley sir,0.0003305785123966,0.0,0.0,0.0
ron weasley lockhart,0.0003305785123966,0.0,0.0,0.0
ron weasley harry,0.0003305785123966,0.0,0.0,0.0
ron way ron,0.0003305785123966,0.0,0.0,0.0
ron hermione wince,0.0003305785123966,0.0,0.0,0.0
ron harry study,0.0003305785123966,0.0,0.0,0.0
ron arm silencing,0.0003305785123966,0.0,0.0,0.0
ron actually fine,0.0003305785123966,0.0,0.0,0.0
romilda vane joke,0.0003305785123966,0.0,0.0,0.0
romilda hello darling,0.0003305785123966,0.0,0.0,0.0
romilda course romilda,0.0003305785123966,0.0,0.0,0.0
romania visit brother,0.0003305785123966,0.0,0.0,0.0
romania crazy worse,0.0003305785123966,0.0,0.0,0.0
robes something burst,0.0003305785123966,0.0,0.0,0.0
ripped pieces lost,0.0003305785123966,0.0,0.0,0.0
ring destroyed tom,0.0003305785123966,0.0,0.0,0.0
rigid thought maybe,0.0003305785123966,0.0,0.0,0.0
right yes midnight,0.0003305785123966,0.0,0.0,0.0
right yeah waltz,0.0003305785123966,0.0,0.0,0.0
right yeah tell,0.0003305785123966,0.0,0.0,0.0
right well know,0.0003305785123966,3.4226191168117784e-12,0.00019389398224044878,0.5865292962775247
right well got,0.0003305785123966,0.0,0.0,0.0
right useless complete,0.0003305785123966,0.0,0.0,0.0
right think ought,0.0003305785123966,0.0,0.0,0.0
right terrible singer,0.0003305785123966,0.0,0.0,0.0
right still misfits,0.0003305785123966,0.0,0.0,0.0
right side put,0.0003305785123966,1.0565172830654188e-12,5.985250953376213e-05,0.18105384133968203
right saying thing,0.0003305785123966,0.0,0.0,0.0
right right useless,0.0003305785123966,0.0,0.0,0.0
right one problem,0.0003305785123966,0.0,0.0,0.0
right noses blimey,0.0003305785123966,0.0,0.0,0.0
right next time,0.0003305785123966,6.611378156793529e-11,0.003745396128425563,11.329823288490557
right mean think,0.0003305785123966,0.0,0.0,0.0
right mad two,0.0003305785123966,0.0,0.0,0.0
right let gets,0.0003305785123966,0.0,0.0,0.0
right l spit,0.0003305785123966,0.0,0.0,0.0
right know knew,0.0003305785123966,0.0,0.0,0.0
right joking right,0.0003305785123966,0.0,0.0,0.0
right hiya harry,0.0003305785123966,0.0,0.0,0.0
right harry take,0.0003305785123966,0.0,0.0,0.0
right harry perhaps,0.0003305785123966,0.0,0.0,0.0
right harry make,0.0003305785123966,0.0,0.0,0.0
right find horeruxes,0.0003305785123966,0.0,0.0,0.0
right dinner party,0.0003305785123966,0.0,0.0,0.0
right die kill,0.0003305785123966,0.0,0.0,0.0
right could feel,0.0003305785123966,7.68398115443036e-13,4.3530339036991845e-05,0.13167927558693784
right chest went,0.0003305785123966,0.0,0.0,0.0
right antlers think,0.0003305785123966,0.0,0.0,0.0
ridgeback brother charlie,0.0003305785123966,0.0,0.0,0.0
